zone,pixel_id,universe,channel,cat_x,cat_y,cat_z,x_norm,y_norm,z_norm
spire-back-right,3054,45,328,12.8414,13.8025,7.1060,0.9483,0.7369,0.9343
spire-back-right,3055,45,331,12.8838,14.2989,7.0637,0.9499,0.7635,0.9319
spire-back-right,3056,45,334,12.9261,14.7953,7.0213,0.9515,0.7902,0.9294
spire-front-left,3057,42,1,-10.2718,12.2501,-5.9682,0.0768,0.6535,0.1740
spire-front-left,3058,42,4,-10.2417,12.7465,-5.9161,0.0780,0.6802,0.1770
spire-front-left,3059,42,7,-10.2116,13.2429,-5.8640,0.0791,0.7068,0.1801
spire-front-left,3060,42,10,-10.1815,13.7392,-5.8118,0.0803,0.7335,0.1831
spire-front-left,3061,42,13,-10.1514,14.2356,-5.7597,0.0814,0.7601,0.1861
spire-front-left,3062,42,16,-10.1213,14.7320,-5.7076,0.0825,0.7868,0.1892
spire-front-left,3063,42,19,-10.0912,15.2283,-5.6555,0.0837,0.8134,0.1922
spire-front-left,3064,42,22,-10.0611,15.7247,-5.6033,0.0848,0.8401,0.1952
spire-front-left,3065,42,25,-10.0311,16.2210,-5.5512,0.0859,0.8667,0.1982
spire-front-left,3066,42,28,-10.0010,16.7174,-5.4991,0.0871,0.8934,0.2013
spire-front-left,3067,42,31,-9.9709,17.2138,-5.4469,0.0882,0.9200,0.2043
spire-front-left,3068,42,34,-9.9408,17.7101,-5.3948,0.0893,0.9467,0.2073
spire-front-left,3069,42,37,-9.9107,18.2065,-5.3427,0.0905,0.9733,0.2104
spire-front-left,3070,42,40,-9.8806,18.7029,-5.2906,0.0916,1.0000,0.2134
spire-front-left,3071,42,43,-9.6324,12.2501,-6.0524,0.1010,0.6535,0.1691
spire-front-left,3072,42,46,-9.6480,12.7465,-5.9943,0.1004,0.6802,0.1725
spire-front-left,3073,42,49,-9.6635,13.2429,-5.9361,0.0998,0.7068,0.1759
spire-front-left,3074,42,52,-9.6791,13.7392,-5.8780,0.0992,0.7335,0.1792
spire-front-left,3075,42,55,-9.6947,14.2356,-5.8198,0.0986,0.7601,0.1826
spire-front-left,3076,42,58,-9.7103,14.7320,-5.7617,0.0980,0.7868,0.1860
spire-front-left,3077,42,61,-9.7258,15.2283,-5.7036,0.0974,0.8134,0.1894
spire-front-left,3078,42,64,-9.7414,15.7247,-5.6454,0.0968,0.8401,0.1928
spire-front-left,3079,42,67,-9.7570,16.2210,-5.5873,0.0963,0.8667,0.1962
spire-front-left,3080,42,70,-9.7726,16.7174,-5.5291,0.0957,0.8934,0.1995
spire-front-left,3081,42,73,-9.7882,17.2138,-5.4710,0.0951,0.9200,0.2029
spire-front-left,3082,42,76,-9.8037,17.7101,-5.4129,0.0945,0.9467,0.2063
spire-front-left,3083,42,79,-9.8193,18.2065,-5.3547,0.0939,0.9733,0.2097
spire-front-left,3084,42,82,-9.8349,18.7029,-5.2966,0.0933,1.0000,0.2131
spire-front-left,3085,42,85,-9.1207,12.2501,-5.6598,0.1202,0.6535,0.1919
spire-front-left,3086,42,88,-9.1728,12.7465,-5.6297,0.1183,0.6802,0.1937
spire-front-left,3087,42,91,-9.2250,13.2429,-5.5996,0.1163,0.7068,0.1954
spire-front-left,3088,42,94,-9.2771,13.7392,-5.5695,0.1143,0.7335,0.1972
spire-front-left,3089,42,97,-9.3292,14.2356,-5.5394,0.1124,0.7601,0.1989
spire-front-left,3090,42,100,-9.3813,14.7320,-5.5093,0.1104,0.7868,0.2007
spire-front-left,3091,42,103,-9.4335,15.2283,-5.4792,0.1085,0.8134,0.2024
spire-front-left,3092,42,106,-9.4856,15.7247,-5.4491,0.1065,0.8401,0.2042
spire-front-left,3093,42,109,-9.5377,16.2210,-5.4190,0.1045,0.8667,0.2059
spire-front-left,3094,42,112,-9.5898,16.7174,-5.3889,0.1026,0.8934,0.2077
spire-front-left,3095,42,115,-9.6420,17.2138,-5.3588,0.1006,0.9200,0.2094
spire-front-left,3096,42,118,-9.6941,17.7101,-5.3287,0.0986,0.9467,0.2112
spire-front-left,3097,42,121,-9.7462,18.2065,-5.2986,0.0967,0.9733,0.2129
spire-front-left,3098,42,124,-9.7983,18.7029,-5.2685,0.0947,1.0000,0.2147
spire-front-left,3099,42,127,-9.0365,12.2501,-5.0203,0.1234,0.6535,0.2291
spire-front-left,3100,42,130,-9.0947,12.7465,-5.0359,0.1212,0.6802,0.2282
spire-front-left,3101,42,133,-9.1528,13.2429,-5.0515,0.1190,0.7068,0.2273
spire-front-left,3102,42,136,-9.2109,13.7392,-5.0671,0.1168,0.7335,0.2264
spire-front-left,3103,42,139,-9.2691,14.2356,-5.0827,0.1147,0.7601,0.2255
spire-front-left,3104,42,142,-9.3272,14.7320,-5.0982,0.1125,0.7868,0.2246
spire-front-left,3105,42,145,-9.3854,15.2283,-5.1138,0.1103,0.8134,0.2237
spire-front-left,3106,42,148,-9.4435,15.7247,-5.1294,0.1081,0.8401,0.2228
spire-front-left,3107,42,151,-9.5016,16.2210,-5.1450,0.1059,0.8667,0.2219
spire-front-left,3108,42,154,-9.5598,16.7174,-5.1605,0.1037,0.8934,0.2210
spire-front-left,3109,42,157,-9.6179,17.2138,-5.1761,0.1015,0.9200,0.2201
spire-front-left,3110,42,160,-9.6761,17.7101,-5.1917,0.0993,0.9467,0.2192
spire-front-left,3111,42,163,-9.7342,18.2065,-5.2073,0.0971,0.9733,0.2182
spire-front-left,3112,42,166,-9.7923,18.7029,-5.2229,0.0949,1.0000,0.2173
spire-front-left,3113,42,169,-9.4291,12.2501,-4.5087,0.1086,0.6535,0.2589
spire-front-left,3114,42,172,-9.4592,12.7465,-4.5608,0.1075,0.6802,0.2558
spire-front-left,3115,42,175,-9.4893,13.2429,-4.6129,0.1063,0.7068,0.2528
spire-front-left,3116,42,178,-9.5194,13.7392,-4.6650,0.1052,0.7335,0.2498
spire-front-left,3117,42,181,-9.5495,14.2356,-4.7172,0.1041,0.7601,0.2468
spire-front-left,3118,42,184,-9.5796,14.7320,-4.7693,0.1029,0.7868,0.2437
spire-front-left,3119,42,187,-9.6097,15.2283,-4.8214,0.1018,0.8134,0.2407
spire-front-left,3120,42,190,-9.6398,15.7247,-4.8735,0.1007,0.8401,0.2377
spire-front-left,3121,42,193,-9.6699,16.2210,-4.9257,0.0995,0.8667,0.2346
spire-front-left,3122,42,196,-9.7000,16.7174,-4.9778,0.0984,0.8934,0.2316
spire-front-left,3123,42,199,-9.7301,17.2138,-5.0299,0.0973,0.9200,0.2286
spire-front-left,3124,42,202,-9.7602,17.7101,-5.0821,0.0961,0.9467,0.2255
spire-front-left,3125,42,205,-9.7903,18.2065,-5.1342,0.0950,0.9733,0.2225
spire-front-left,3126,42,208,-9.8204,18.7029,-5.1863,0.0939,1.0000,0.2195
spire-front-left,3127,42,211,-10.0686,12.2501,-4.4245,0.0845,0.6535,0.2638
spire-front-left,3128,42,214,-10.0530,12.7465,-4.4826,0.0851,0.6802,0.2604
spire-front-left,3129,42,217,-10.0374,13.2429,-4.5408,0.0857,0.7068,0.2570
spire-front-left,3130,42,220,-10.0218,13.7392,-4.5989,0.0863,0.7335,0.2536
spire-front-left,3131,42,223,-10.0063,14.2356,-4.6570,0.0869,0.7601,0.2503
spire-front-left,3132,42,226,-9.9907,14.7320,-4.7152,0.0874,0.7868,0.2469
spire-front-left,3133,42,229,-9.9751,15.2283,-4.7733,0.0880,0.8134,0.2435
spire-front-left,3134,42,232,-9.9595,15.7247,-4.8315,0.0886,0.8401,0.2401
spire-front-left,3135,42,235,-9.9439,16.2210,-4.8896,0.0892,0.8667,0.2367
spire-front-left,3136,42,238,-9.9284,16.7174,-4.9477,0.0898,0.8934,0.2333
spire-front-left,3137,42,241,-9.9128,17.2138,-5.0059,0.0904,0.9200,0.2300
spire-front-left,3138,42,244,-9.8972,17.7101,-5.0640,0.0910,0.9467,0.2266
spire-front-left,3139,42,247,-9.8816,18.2065,-5.1222,0.0916,0.9733,0.2232
spire-front-left,3140,42,250,-9.8661,18.7029,-5.1803,0.0921,1.0000,0.2198
spire-front-left,3141,42,253,-10.5803,12.2501,-4.8171,0.0652,0.6535,0.2409
spire-front-left,3142,42,256,-10.5281,12.7465,-4.8472,0.0672,0.6802,0.2392
spire-front-left,3143,42,259,-10.4760,13.2429,-4.8773,0.0691,0.7068,0.2374
spire-front-left,3144,42,262,-10.4239,13.7392,-4.9074,0.0711,0.7335,0.2357
spire-front-left,3145,42,265,-10.3717,14.2356,-4.9375,0.0731,0.7601,0.2339
spire-front-left,3146,42,268,-10.3196,14.7320,-4.9676,0.0750,0.7868,0.2322
spire-front-left,3147,42,271,-10.2675,15.2283,-4.9977,0.0770,0.8134,0.2304
spire-front-left,3148,42,274,-10.2154,15.7247,-5.0278,0.0790,0.8401,0.2287
spire-front-left,3149,42,277,-10.1632,16.2210,-5.0579,0.0809,0.8667,0.2269
spire-front-left,3150,42,280,-10.1111,16.7174,-5.0880,0.0829,0.8934,0.2252
spire-front-left,3151,42,283,-10.0590,17.2138,-5.1181,0.0849,0.9200,0.2234
spire-front-left,3152,42,286,-10.0069,17.7101,-5.1482,0.0868,0.9467,0.2217
spire-front-left,3153,42,289,-9.9547,18.2065,-5.1782,0.0888,0.9733,0.2199
spire-front-left,3154,42,292,-9.9026,18.7029,-5.2083,0.0908,1.0000,0.2182
spire-front-left,3155,42,295,-10.6644,12.2501,-5.4565,0.0620,0.6535,0.2038
spire-front-left,3156,42,298,-10.6063,12.7465,-5.4410,0.0642,0.6802,0.2047
spire-front-left,3157,42,301,-10.5482,13.2429,-5.4254,0.0664,0.7068,0.2056
spire-front-left,3158,42,304,-10.4900,13.7392,-5.4098,0.0686,0.7335,0.2065
spire-front-left,3159,42,307,-10.4319,14.2356,-5.3942,0.0708,0.7601,0.2074
spire-front-left,3160,42,310,-10.3737,14.7320,-5.3786,0.0730,0.7868,0.2083
spire-front-left,3161,42,313,-10.3156,15.2283,-5.3631,0.0752,0.8134,0.2092
spire-front-left,3162,42,316,-10.2575,15.7247,-5.3475,0.0774,0.8401,0.2101
spire-front-left,3163,42,319,-10.1993,16.2210,-5.3319,0.0796,0.8667,0.2110
spire-front-left,3164,42,322,-10.1412,16.7174,-5.3163,0.0818,0.8934,0.2119
spire-front-left,3165,42,325,-10.0830,17.2138,-5.3008,0.0840,0.9200,0.2128
spire-front-left,3166,42,328,-10.0249,17.7101,-5.2852,0.0862,0.9467,0.2137
spire-front-left,3167,42,331,-9.9668,18.2065,-5.2696,0.0883,0.9733,0.2146
spire-front-left,3168,42,334,-9.9086,18.7029,-5.2540,0.0905,1.0000,0.2155
spire-front-right,3169,43,1,-10.2718,12.2501,3.7854,0.0768,0.6535,0.7412
spire-front-right,3170,43,4,-10.2417,12.7465,3.8375,0.0780,0.6802,0.7442
spire-front-right,3171,43,7,-10.2116,13.2429,3.8896,0.0791,0.7068,0.7473
spire-front-right,3172,43,10,-10.1815,13.7392,3.9418,0.0803,0.7335,0.7503
spire-front-right,3173,43,13,-10.1514,14.2356,3.9939,0.0814,0.7601,0.7533
spire-front-right,3174,43,16,-10.1213,14.7320,4.0460,0.0825,0.7868,0.7564
spire-front-right,3175,43,19,-10.0912,15.2283,4.0981,0.0837,0.8134,0.7594
spire-front-right,3176,43,22,-10.0611,15.7247,4.1503,0.0848,0.8401,0.7624
spire-front-right,3177,43,25,-10.0311,16.2210,4.2024,0.0859,0.8667,0.7655
spire-front-right,3178,43,28,-10.0010,16.7174,4.2545,0.0871,0.8934,0.7685
spire-front-right,3179,43,31,-9.9709,17.2138,4.3067,0.0882,0.9200,0.7715
spire-front-right,3180,43,34,-9.9408,17.7101,4.3588,0.0893,0.9467,0.7746
spire-front-right,3181,43,37,-9.9107,18.2065,4.4109,0.0905,0.9733,0.7776
spire-front-right,3182,43,40,-9.8806,18.7029,4.4630,0.0916,1.0000,0.7806
spire-front-right,3183,43,43,-9.6324,12.2501,3.7012,0.1010,0.6535,0.7363
spire-front-right,3184,43,46,-9.6480,12.7465,3.7593,0.1004,0.6802,0.7397
spire-front-right,3185,43,49,-9.6635,13.2429,3.8175,0.0998,0.7068,0.7431
spire-front-right,3186,43,52,-9.6791,13.7392,3.8756,0.0992,0.7335,0.7465
spire-front-right,3187,43,55,-9.6947,14.2356,3.9338,0.0986,0.7601,0.7498
spire-front-right,3188,43,58,-9.7103,14.7320,3.9919,0.0980,0.7868,0.7532
spire-front-right,3189,43,61,-9.7258,15.2283,4.0500,0.0974,0.8134,0.7566
spire-front-right,3190,43,64,-9.7414,15.7247,4.1082,0.0968,0.8401,0.7600
spire-front-right,3191,43,67,-9.7570,16.2210,4.1663,0.0963,0.8667,0.7634
spire-front-right,3192,43,70,-9.7726,16.7174,4.2245,0.0957,0.8934,0.7668
spire-front-right,3193,43,73,-9.7882,17.2138,4.2826,0.0951,0.9200,0.7701
spire-front-right,3194,43,76,-9.8037,17.7101,4.3407,0.0945,0.9467,0.7735
spire-front-right,3195,43,79,-9.8193,18.2065,4.3989,0.0939,0.9733,0.7769
spire-front-right,3196,43,82,-9.8349,18.7029,4.4570,0.0933,1.0000,0.7803
spire-front-right,3197,43,85,-9.1207,12.2501,4.0938,0.1202,0.6535,0.7592
spire-front-right,3198,43,88,-9.1728,12.7465,4.1239,0.1183,0.6802,0.7609
spire-front-right,3199,43,91,-9.2250,13.2429,4.1540,0.1163,0.7068,0.7627
spire-front-right,3200,43,94,-9.2771,13.7392,4.1841,0.1143,0.7335,0.7644
spire-front-right,3201,43,97,-9.3292,14.2356,4.2142,0.1124,0.7601,0.7662
spire-front-right,3202,43,100,-9.3813,14.7320,4.2443,0.1104,0.7868,0.7679
spire-front-right,3203,43,103,-9.4335,15.2283,4.2744,0.1085,0.8134,0.7697
spire-front-right,3204,43,106,-9.4856,15.7247,4.3045,0.1065,0.8401,0.7714
spire-front-right,3205,43,109,-9.5377,16.2210,4.3346,0.1045,0.8667,0.7732
spire-front-right,3206,43,112,-9.5898,16.7174,4.3647,0.1026,0.8934,0.7749
spire-front-right,3207,43,115,-9.6420,17.2138,4.3948,0.1006,0.9200,0.7767
spire-front-right,3208,43,118,-9.6941,17.7101,4.4249,0.0986,0.9467,0.7784
spire-front-right,3209,43,121,-9.7462,18.2065,4.4550,0.0967,0.9733,0.7802
spire-front-right,3210,43,124,-9.7983,18.7029,4.4851,0.0947,1.0000,0.7819
spire-front-right,3211,43,127,-9.0365,12.2501,4.7333,0.1234,0.6535,0.7963
spire-front-right,3212,43,130,-9.0947,12.7465,4.7177,0.1212,0.6802,0.7954
spire-front-right,3213,43,133,-9.1528,13.2429,4.7021,0.1190,0.7068,0.7945
spire-front-right,3214,43,136,-9.2109,13.7392,4.6865,0.1168,0.7335,0.7936
spire-front-right,3215,43,139,-9.2691,14.2356,4.6709,0.1147,0.7601,0.7927
spire-front-right,3216,43,142,-9.3272,14.7320,4.6554,0.1125,0.7868,0.7918
spire-front-right,3217,43,145,-9.3854,15.2283,4.6398,0.1103,0.8134,0.7909
spire-front-right,3218,43,148,-9.4435,15.7247,4.6242,0.1081,0.8401,0.7900
spire-front-right,3219,43,151,-9.5016,16.2210,4.6086,0.1059,0.8667,0.7891
spire-front-right,3220,43,154,-9.5598,16.7174,4.5931,0.1037,0.8934,0.7882
spire-front-right,3221,43,157,-9.6179,17.2138,4.5775,0.1015,0.9200,0.7873
spire-front-right,3222,43,160,-9.6761,17.7101,4.5619,0.0993,0.9467,0.7864
spire-front-right,3223,43,163,-9.7342,18.2065,4.5463,0.0971,0.9733,0.7855
spire-front-right,3224,43,166,-9.7923,18.7029,4.5307,0.0949,1.0000,0.7846
spire-front-right,3225,43,169,-9.4291,12.2501,5.2449,0.1086,0.6535,0.8261
spire-front-right,3226,43,172,-9.4592,12.7465,5.1928,0.1075,0.6802,0.8231
spire-front-right,3227,43,175,-9.4893,13.2429,5.1407,0.1063,0.7068,0.8200
spire-front-right,3228,43,178,-9.5194,13.7392,5.0886,0.1052,0.7335,0.8170
spire-front-right,3229,43,181,-9.5495,14.2356,5.0364,0.1041,0.7601,0.8140
spire-front-right,3230,43,184,-9.5796,14.7320,4.9843,0.1029,0.7868,0.8109
spire-front-right,3231,43,187,-9.6097,15.2283,4.9322,0.1018,0.8134,0.8079
spire-front-right,3232,43,190,-9.6398,15.7247,4.8801,0.1007,0.8401,0.8049
spire-front-right,3233,43,193,-9.6699,16.2210,4.8279,0.0995,0.8667,0.8018
spire-front-right,3234,43,196,-9.7000,16.7174,4.7758,0.0984,0.8934,0.7988
spire-front-right,3235,43,199,-9.7301,17.2138,4.7237,0.0973,0.9200,0.7958
spire-front-right,3236,43,202,-9.7602,17.7101,4.6715,0.0961,0.9467,0.7927
spire-front-right,3237,43,205,-9.7903,18.2065,4.6194,0.0950,0.9733,0.7897
spire-front-right,3238,43,208,-9.8204,18.7029,4.5673,0.0939,1.0000,0.7867
spire-front-right,3239,43,211,-10.0686,12.2501,5.3291,0.0845,0.6535,0.8310
spire-front-right,3240,43,214,-10.0530,12.7465,5.2710,0.0851,0.6802,0.8276
spire-front-right,3241,43,217,-10.0374,13.2429,5.2128,0.0857,0.7068,0.8242
spire-front-right,3242,43,220,-10.0218,13.7392,5.1547,0.0863,0.7335,0.8208
spire-front-right,3243,43,223,-10.0063,14.2356,5.0966,0.0869,0.7601,0.8175
spire-front-right,3244,43,226,-9.9907,14.7320,5.0384,0.0874,0.7868,0.8141
spire-front-right,3245,43,229,-9.9751,15.2283,4.9803,0.0880,0.8134,0.8107
spire-front-right,3246,43,232,-9.9595,15.7247,4.9221,0.0886,0.8401,0.8073
spire-front-right,3247,43,235,-9.9439,16.2210,4.8640,0.0892,0.8667,0.8039
spire-front-right,3248,43,238,-9.9284,16.7174,4.8059,0.0898,0.8934,0.8006
spire-front-right,3249,43,241,-9.9128,17.2138,4.7477,0.0904,0.9200,0.7972
spire-front-right,3250,43,244,-9.8972,17.7101,4.6896,0.0910,0.9467,0.7938
spire-front-right,3251,43,247,-9.8816,18.2065,4.6314,0.0916,0.9733,0.7904
spire-front-right,3252,43,250,-9.8661,18.7029,4.5733,0.0921,1.0000,0.7870
spire-front-right,3253,43,253,-10.5803,12.2501,4.9365,0.0652,0.6535,0.8082
spire-front-right,3254,43,256,-10.5281,12.7465,4.9064,0.0672,0.6802,0.8064
spire-front-right,3255,43,259,-10.4760,13.2429,4.8763,0.0691,0.7068,0.8047
spire-front-right,3256,43,262,-10.4239,13.7392,4.8462,0.0711,0.7335,0.8029
spire-front-right,3257,43,265,-10.3717,14.2356,4.8161,0.0731,0.7601,0.8012
spire-front-right,3258,43,268,-10.3196,14.7320,4.7860,0.0750,0.7868,0.7994
spire-front-right,3259,43,271,-10.2675,15.2283,4.7559,0.0770,0.8134,0.7977
spire-front-right,3260,43,274,-10.2154,15.7247,4.7258,0.0790,0.8401,0.7959
spire-front-right,3261,43,277,-10.1632,16.2210,4.6957,0.0809,0.8667,0.7942
spire-front-right,3262,43,280,-10.1111,16.7174,4.6656,0.0829,0.8934,0.7924
spire-front-right,3263,43,283,-10.0590,17.2138,4.6355,0.0849,0.9200,0.7907
spire-front-right,3264,43,286,-10.0069,17.7101,4.6054,0.0868,0.9467,0.7889
spire-front-right,3265,43,289,-9.9547,18.2065,4.5754,0.0888,0.9733,0.7872
spire-front-right,3266,43,292,-9.9026,18.7029,4.5453,0.0908,1.0000,0.7854
spire-front-right,3267,43,295,-10.6644,12.2501,4.2971,0.0620,0.6535,0.7710
spire-front-right,3268,43,298,-10.6063,12.7465,4.3126,0.0642,0.6802,0.7719
spire-front-right,3269,43,301,-10.5482,13.2429,4.3282,0.0664,0.7068,0.7728
spire-front-right,3270,43,304,-10.4900,13.7392,4.3438,0.0686,0.7335,0.7737
spire-front-right,3271,43,307,-10.4319,14.2356,4.3594,0.0708,0.7601,0.7746
spire-front-right,3272,43,310,-10.3737,14.7320,4.3750,0.0730,0.7868,0.7755
spire-front-right,3273,43,313,-10.3156,15.2283,4.3905,0.0752,0.8134,0.7764
spire-front-right,3274,43,316,-10.2575,15.7247,4.4061,0.0774,0.8401,0.7773
spire-front-right,3275,43,319,-10.1993,16.2210,4.4217,0.0796,0.8667,0.7782
spire-front-right,3276,43,322,-10.1412,16.7174,4.4373,0.0818,0.8934,0.7791
spire-front-right,3277,43,325,-10.0830,17.2138,4.4528,0.0840,0.9200,0.7800
spire-front-right,3278,43,328,-10.0249,17.7101,4.4684,0.0862,0.9467,0.7809
spire-front-right,3279,43,331,-9.9668,18.2065,4.4840,0.0883,0.9733,0.7818
spire-front-right,3280,43,334,-9.9086,18.7029,4.4996,0.0905,1.0000,0.7828
spirelet,3281,46,1,-10.9562,8.6182,-8.8287,0.0510,0.4585,0.0076
spirelet,3282,46,4,-6.2419,8.6182,-8.9586,0.2288,0.4585,0.0001
spirelet,3283,46,7,-8.6362,12.5608,-6.4812,0.1385,0.6702,0.1442
spirelet,3284,46,10,-8.6591,12.5608,-4.1535,0.1376,0.6702,0.2795
spirelet,3285,46,13,-11.0984,12.5608,-4.1002,0.0457,0.6702,0.2826
spirelet,3286,46,16,-11.0177,12.5608,-6.4315,0.0487,0.6702,0.1471
spirelet,3287,46,19,-11.0177,12.5608,5.7083,0.0487,0.6702,0.8530
spirelet,3288,46,22,-11.0984,12.5608,3.3769,0.0457,0.6702,0.7175
spirelet,3289,46,25,-8.6591,12.5608,3.4303,0.1376,0.6702,0.7206
spirelet,3290,46,28,-8.6362,12.5608,5.7579,0.1385,0.6702,0.8559
spirelet,3291,46,31,-6.2419,8.6182,8.2353,0.2288,0.4585,1.0000
spirelet,3292,46,34,-10.9562,8.6182,8.1055,0.0510,0.4585,0.9925
spirelet,3293,46,37,11.8266,8.6533,-8.8699,0.9100,0.4604,0.0053
spirelet,3294,46,40,14.2082,8.6533,-8.9196,0.9998,0.4604,0.0024
spirelet,3295,46,43,14.1853,8.6533,-6.5919,0.9990,0.4604,0.1377
spirelet,3296,46,46,11.7460,8.6533,-6.5386,0.9070,0.4604,0.1408
spirelet,3297,46,49,11.8266,8.6533,5.7605,0.9100,0.4604,0.8561
spirelet,3298,46,52,14.2082,8.6533,5.7108,0.9998,0.4604,0.8532
spirelet,3299,46,55,14.1853,8.6533,8.0385,0.9990,0.4604,0.9886
spirelet,3300,46,58,11.7460,8.6533,8.0918,0.9070,0.4604,0.9917
canopy,3301,46,61,-6.1931,9.9061,-4.0190,0.2306,0.5277,0.2874
canopy,3302,46,64,-5.7824,9.6807,-3.8485,0.2461,0.5155,0.2973
canopy,3303,46,67,-5.3708,9.4591,-3.6780,0.2616,0.5036,0.3072
canopy,3304,46,70,-4.9580,9.2398,-3.5047,0.2772,0.4919,0.3173
canopy,3305,46,73,-4.5435,9.0278,-3.3283,0.2928,0.4805,0.3275
canopy,3306,46,76,-4.1277,8.8180,-3.1524,0.3085,0.4692,0.3378
canopy,3307,46,79,-3.7107,8.6116,-2.9713,0.3242,0.4581,0.3483
canopy,3308,46,82,-3.2928,8.4114,-2.7892,0.3400,0.4474,0.3589
canopy,3309,46,85,-2.8751,8.2179,-2.6042,0.3557,0.4370,0.3696
canopy,3310,46,88,-2.4545,8.0278,-2.4170,0.3716,0.4268,0.3805
canopy,3311,46,91,-2.0384,7.8440,-2.2316,0.3873,0.4169,0.3913
canopy,3312,46,94,-1.6138,7.6634,-2.0390,0.4033,0.4072,0.4025
canopy,3313,46,97,-1.1898,7.4902,-1.8453,0.4193,0.3979,0.4138
canopy,3314,46,100,-0.7656,7.3201,-1.6488,0.4353,0.3888,0.4252
canopy,3315,46,103,-0.3381,7.1569,-1.4490,0.4514,0.3800,0.4368
canopy,3316,46,106,0.0909,6.9990,-1.2465,0.4676,0.3716,0.4486
canopy,3317,46,109,0.5189,6.8482,-1.0423,0.4837,0.3635,0.4605
canopy,3318,46,112,0.9482,6.7044,-0.8347,0.4999,0.3557,0.4725
canopy,3319,46,115,1.3723,6.5683,-0.6274,0.5159,0.3484,0.4846
canopy,3320,46,118,1.7947,6.4392,-0.4217,0.5318,0.3415,0.4966
canopy,3321,46,121,2.2255,6.3145,-0.2064,0.5480,0.3348,0.5091
canopy,3322,46,124,2.6561,6.1985,0.0116,0.5643,0.3286,0.5218
canopy,3323,46,127,3.0908,6.0869,0.2319,0.5807,0.3226,0.5346
canopy,3324,46,130,3.5222,5.9865,0.4553,0.5969,0.3172,0.5476
canopy,3325,46,133,3.9572,5.8904,0.6807,0.6133,0.3120,0.5607
canopy,3326,46,136,4.3929,5.8040,0.9104,0.6297,0.3074,0.5740
canopy,3327,46,139,4.8286,5.7258,1.1428,0.6462,0.3032,0.5875
canopy,3328,46,142,5.2636,5.6570,1.3780,0.6626,0.2995,0.6012
canopy,3329,46,145,5.6936,5.5971,1.6127,0.6788,0.2963,0.6149
canopy,3330,46,148,6.1249,5.5467,1.8516,0.6951,0.2936,0.6288
canopy,3331,46,151,6.5576,5.5051,2.0942,0.7114,0.2913,0.6429
canopy,3332,46,154,6.9910,5.4735,2.3402,0.7277,0.2896,0.6572
canopy,3333,46,157,7.4239,5.4519,2.5894,0.7440,0.2885,0.6717
canopy,3334,46,160,7.8536,5.4402,2.8399,0.7602,0.2879,0.6862
canopy,3335,46,163,8.2837,5.4399,3.0943,0.7764,0.2878,0.7010
canopy,3336,46,166,8.7103,5.4500,3.3501,0.7925,0.2884,0.7159
canopy,3337,46,169,9.1362,5.4726,3.6067,0.8086,0.2896,0.7308
canopy,3338,46,172,9.5599,5.5040,3.8704,0.8246,0.2913,0.7462
canopy,3339,46,175,9.9800,5.5482,4.1333,0.8404,0.2937,0.7614
canopy,3340,46,178,10.3993,5.6041,4.3997,0.8562,0.2967,0.7769
canopy,3341,46,181,10.8155,5.6724,4.6683,0.8719,0.3003,0.7926
canopy,3342,46,184,11.2233,5.7522,4.9355,0.8873,0.3046,0.8081
canopy,3343,46,187,11.6274,5.8439,5.2045,0.9025,0.3095,0.8237
canopy,3344,46,190,-8.6068,11.8871,-4.0442,0.1396,0.6340,0.2859
canopy,3345,46,193,-8.1758,11.6648,-4.1338,0.1559,0.6221,0.2807
canopy,3346,46,196,-7.7396,11.4418,-4.2242,0.1723,0.6101,0.2754
canopy,3347,46,199,-7.2996,11.2220,-4.3143,0.1889,0.5983,0.2702
canopy,3348,46,202,-6.8590,11.0113,-4.4017,0.2055,0.5870,0.2651
canopy,3349,46,205,-6.4163,10.8018,-4.4891,0.2222,0.5757,0.2600
canopy,3350,46,208,-5.9695,10.5944,-4.5753,0.2391,0.5646,0.2550
canopy,3351,46,211,-5.5198,10.3932,-4.6605,0.2560,0.5538,0.2500
canopy,3352,46,214,-5.0734,10.2005,-4.7424,0.2728,0.5435,0.2453
canopy,3353,46,217,-4.6191,10.0091,-4.8258,0.2900,0.5332,0.2404
canopy,3354,46,220,-4.1628,9.8231,-4.9071,0.3072,0.5232,0.2357
canopy,3355,46,223,-3.7033,9.6427,-4.9870,0.3245,0.5135,0.2311
canopy,3356,46,226,-3.2416,9.4676,-5.0656,0.3419,0.5041,0.2265
canopy,3357,46,229,-2.7778,9.2978,-5.1429,0.3594,0.4950,0.2220
canopy,3358,46,232,-2.3134,9.1369,-5.2178,0.3769,0.4863,0.2176
